,paper_name,paper_links
3514,NanoFlow: Scalable Normalizing Flows with Sublinear Parameter Complexity,https://proceedings.neurips.cc/paper/2020/hash/a1c3ae6c49a89d92aef2d423dadb477f-Abstract.html
3515,Group Knowledge Transfer: Federated Learning of Large CNNs at the Edge,https://proceedings.neurips.cc/paper/2020/hash/a1d4c20b182ad7137ab3606f0e3fc8a4-Abstract.html
3516,Neural FFTs for Universal Texture Image Synthesis,https://proceedings.neurips.cc/paper/2020/hash/a23156abfd4a114c35b930b836064e8b-Abstract.html
3517,Graph Cross Networks with Vertex Infomax Pooling,https://proceedings.neurips.cc/paper/2020/hash/a26398dca6f47b49876cbaffbc9954f9-Abstract.html
3518,Instance-optimality in differential privacy via approximate inverse sensitivity mechanisms,https://proceedings.neurips.cc/paper/2020/hash/a267f936e54d7c10a2bb70dbe6ad7a89-Abstract.html
3519,Calibration of Shared Equilibria in General Sum Partially Observable Markov Games,https://proceedings.neurips.cc/paper/2020/hash/a2f04745390fd6897d09772b2cd1f581-Abstract.html
3520,MOPO: Model-based Offline Policy Optimization,https://proceedings.neurips.cc/paper/2020/hash/a322852ce0df73e204b7e67cbbef0d0a-Abstract.html
3521,Building powerful and equivariant graph neural networks with structural message-passing,https://proceedings.neurips.cc/paper/2020/hash/a32d7eeaae19821fd9ce317f3ce952a7-Abstract.html
3522,Efficient Model-Based Reinforcement Learning through Optimistic Policy Search and Planning,https://proceedings.neurips.cc/paper/2020/hash/a36b598abb934e4528412e5a2127b931-Abstract.html
3523,Practical Low-Rank Communication Compression in Decentralized Deep Learning,https://proceedings.neurips.cc/paper/2020/hash/a376802c0811f1b9088828288eb0d3f0-Abstract.html
3524,Mutual exclusivity as a challenge for deep neural networks,https://proceedings.neurips.cc/paper/2020/hash/a378383b89e6719e15cd1aa45478627c-Abstract.html
3525,3D Shape Reconstruction from Vision and Touch,https://proceedings.neurips.cc/paper/2020/hash/a3842ed7b3d0fe3ac263bcabd2999790-Abstract.html
3526,GradAug: A New Regularization Method for Deep Neural Networks,https://proceedings.neurips.cc/paper/2020/hash/a3a3e8b30dd6eadfc78c77bb2b8e6b60-Abstract.html
3527,An Equivalence between Loss Functions and Non-Uniform Sampling in Experience Replay,https://proceedings.neurips.cc/paper/2020/hash/a3bf6e4db673b6449c2f7d13ee6ec9c0-Abstract.html
3528,Learning Utilities and Equilibria in Non-Truthful Auctions,https://proceedings.neurips.cc/paper/2020/hash/a3c788c57e423fa9c177544a4d5d1239-Abstract.html
3529,Rational neural networks,https://proceedings.neurips.cc/paper/2020/hash/a3f390d88e4c41f2747bfa2f1b5f87db-Abstract.html
3530,DISK: Learning local features with policy gradient,https://proceedings.neurips.cc/paper/2020/hash/a42a596fc71e17828440030074d15e74-Abstract.html
3531,Transfer Learning via $\ell_1$ Regularization,https://proceedings.neurips.cc/paper/2020/hash/a4a83056b58ff983d12c72bb17996243-Abstract.html
3532,GOCor: Bringing Globally Optimized Correspondence Volumes into Your Neural Network,https://proceedings.neurips.cc/paper/2020/hash/a4a8a31750a23de2da88ef6a491dfd5c-Abstract.html
3533,Deep Inverse Q-learning with Constraints,https://proceedings.neurips.cc/paper/2020/hash/a4c42bfd5f5130ddf96e34a036c75e0a-Abstract.html
3534,Optimistic Dual Extrapolation for Coherent Non-monotone Variational Inequalities,https://proceedings.neurips.cc/paper/2020/hash/a4df48d0b71376788fee0b92746fd7d5-Abstract.html
3535,Prediction with Corrupted Expert Advice,https://proceedings.neurips.cc/paper/2020/hash/a512294422de868f8474d22344636f16-Abstract.html
3536,Human Parsing Based Texture Transfer from Single Image to 3D Human via Cross-View Consistency,https://proceedings.neurips.cc/paper/2020/hash/a516a87cfcaef229b342c437fe2b95f7-Abstract.html
3537,Knowledge Augmented Deep Neural Networks for Joint Facial Expression and Action Unit Recognition,https://proceedings.neurips.cc/paper/2020/hash/a51fb975227d6640e4fe47854476d133-Abstract.html
3538,Point process models for sequence detection in high-dimensional neural spike trains,https://proceedings.neurips.cc/paper/2020/hash/a5481cd6d7517aa3fc6476dc7d9019ab-Abstract.html
3539,Adversarial Attacks on Linear Contextual Bandits,https://proceedings.neurips.cc/paper/2020/hash/a554f89dd61cabd2ff833d3468e2008a-Abstract.html
3540,Meta-Consolidation for Continual Learning,https://proceedings.neurips.cc/paper/2020/hash/a5585a4d4b12277fee5cad0880611bc6-Abstract.html
3541,Organizing recurrent network dynamics by task-computation to enable continual learning,https://proceedings.neurips.cc/paper/2020/hash/a576eafbce762079f7d1f77fca1c5cc2-Abstract.html
3542,Lifelong Policy Gradient Learning of Factored Policies for Faster Training Without Forgetting,https://proceedings.neurips.cc/paper/2020/hash/a58149d355f02887dfbe55ebb2b64ba3-Abstract.html
3543,Kernel Methods Through the Roof: Handling Billions of Points Efficiently,https://proceedings.neurips.cc/paper/2020/hash/a59afb1b7d82ec353921a55c579ee26d-Abstract.html
3544,Spike and slab variational Bayes for high dimensional logistic regression,https://proceedings.neurips.cc/paper/2020/hash/a5bad363fc47f424ddf5091c8471480a-Abstract.html
3545,Maximum-Entropy Adversarial Data Augmentation for Improved Generalization and Robustness,https://proceedings.neurips.cc/paper/2020/hash/a5bfc9e07964f8dddeb95fc584cd965d-Abstract.html
3546,Fast geometric learning with symbolic matrices,https://proceedings.neurips.cc/paper/2020/hash/a6292668b36ef412fa3c4102d1311a62-Abstract.html
3547,MESA: Boost Ensemble Imbalanced Learning with MEta-SAmpler,https://proceedings.neurips.cc/paper/2020/hash/a64bd53139f71961c5c31a9af03d775e-Abstract.html
3548,CoinPress: Practical Private Mean and Covariance Estimation,https://proceedings.neurips.cc/paper/2020/hash/a684eceee76fc522773286a895bc8436-Abstract.html
3549,Planning with General Objective Functions: Going Beyond Total Rewards,https://proceedings.neurips.cc/paper/2020/hash/a6a767bbb2e3513233f942e0ff24272c-Abstract.html
3550,Scattering GCN: Overcoming Oversmoothness in Graph Convolutional Networks,https://proceedings.neurips.cc/paper/2020/hash/a6b964c0bb675116a15ef1325b01ff45-Abstract.html
3551,KFC: A Scalable Approximation Algorithm for $k$−center Fair Clustering,https://proceedings.neurips.cc/paper/2020/hash/a6d259bfbfa2062843ef543e21d7ec8e-Abstract.html
3552,Leveraging  Predictions in Smoothed Online Convex Optimization via Gradient-based Algorithms,https://proceedings.neurips.cc/paper/2020/hash/a6e4f250fb5c56aaf215a236c64e5b0a-Abstract.html
3553,Learning the Linear Quadratic Regulator from Nonlinear Observations,https://proceedings.neurips.cc/paper/2020/hash/a70145bf8b173e4496b554ce57969e24-Abstract.html
3554,Reconciling Modern Deep Learning with Traditional Optimization Analyses: The Intrinsic Learning Rate,https://proceedings.neurips.cc/paper/2020/hash/a7453a5f026fb6831d68bdc9cb0edcae-Abstract.html
3555,Scalable Graph Neural Networks via Bidirectional Propagation,https://proceedings.neurips.cc/paper/2020/hash/a7789ef88d599b8df86bbee632b2994d-Abstract.html
3556,Distribution Aligning Refinery of Pseudo-label for Imbalanced Semi-supervised Learning,https://proceedings.neurips.cc/paper/2020/hash/a7968b4339a1b85b7dbdb362dc44f9c4-Abstract.html
3557,Assisted Learning: A Framework for Multi-Organization Learning,https://proceedings.neurips.cc/paper/2020/hash/a7b23e6eefbe6cf04b8e62a6f0915550-Abstract.html
3558,The Strong Screening Rule for SLOPE,https://proceedings.neurips.cc/paper/2020/hash/a7d8ae4569120b5bec12e7b6e9648b86-Abstract.html
3559,STLnet: Signal Temporal Logic Enforced Multivariate Recurrent Neural Networks,https://proceedings.neurips.cc/paper/2020/hash/a7da6ba0505a41b98bd85907244c4c30-Abstract.html
3560,Election Coding for Distributed Learning: Protecting SignSGD against Byzantine Attacks,https://proceedings.neurips.cc/paper/2020/hash/a7f0d2b95c60161b3f3c82f764b1d1c9-Abstract.html
3561,Reducing Adversarially Robust Learning to Non-Robust PAC Learning,https://proceedings.neurips.cc/paper/2020/hash/a822554e5403b1d370db84cfbc530503-Abstract.html
3562,Top-k Training of GANs: Improving GAN Performance by Throwing Away Bad Samples,https://proceedings.neurips.cc/paper/2020/hash/a851bd0d418b13310dd1e5e3ac7318ab-Abstract.html
3563,Black-Box Optimization with Local Generative Surrogates,https://proceedings.neurips.cc/paper/2020/hash/a878dbebc902328b41dbf02aa87abb58-Abstract.html
3564,Efficient Generation of Structured Objects with Constrained Adversarial Networks,https://proceedings.neurips.cc/paper/2020/hash/a87c11b9100c608b7f8e98cfa316ff7b-Abstract.html
3565,Hard Example Generation by Texture Synthesis for Cross-domain Shape Similarity Learning,https://proceedings.neurips.cc/paper/2020/hash/a87d27f712df362cd22c7a8ef823e987-Abstract.html
3566,Recovery of sparse linear classifiers from mixture of responses,https://proceedings.neurips.cc/paper/2020/hash/a89b71bb5227c75d463dd82a03115738-Abstract.html
3567,Efficient Distance Approximation for Structured High-Dimensional Distributions via Learning,https://proceedings.neurips.cc/paper/2020/hash/a8acc28734d4fe90ea24353d901ae678-Abstract.html
3568,A Single Recipe for Online Submodular Maximization with Adversarial or Stochastic Constraints,https://proceedings.neurips.cc/paper/2020/hash/a8e5a72192378802318bf51063153729-Abstract.html
3569,Learning Sparse Prototypes for Text Generation,https://proceedings.neurips.cc/paper/2020/hash/a8ef1979aeec2737ae3830ec543ed0df-Abstract.html
3570,Implicit Rank-Minimizing Autoencoder,https://proceedings.neurips.cc/paper/2020/hash/a9078e8653368c9c291ae2f8b74012e7-Abstract.html
3571,Storage Efficient and Dynamic Flexible Runtime Channel Pruning via Deep Reinforcement Learning,https://proceedings.neurips.cc/paper/2020/hash/a914ecef9c12ffdb9bede64bb703d877-Abstract.html
3572,Task-Oriented Feature Distillation,https://proceedings.neurips.cc/paper/2020/hash/a96b65a721e561e1e3de768ac819ffbb-Abstract.html
3573,Entropic Causal Inference: Identifiability and Finite Sample Results,https://proceedings.neurips.cc/paper/2020/hash/a979ca2444b34449a2c80b012749e9cd-Abstract.html
3574,Rewriting History with Inverse RL: Hindsight Inference for Policy Improvement,https://proceedings.neurips.cc/paper/2020/hash/a97da629b098b75c294dffdc3e463904-Abstract.html
3575,Variance-Reduced Off-Policy TDC Learning: Non-Asymptotic Convergence Analysis,https://proceedings.neurips.cc/paper/2020/hash/a992995ef4f0439b258f2360dbb85511-Abstract.html
3576,AdaTune: Adaptive Tensor Program Compilation Made Efficient,https://proceedings.neurips.cc/paper/2020/hash/a9b7ba70783b617e9998dc4dd82eb3c5-Abstract.html
3577,When Do Neural Networks Outperform Kernel Methods?,https://proceedings.neurips.cc/paper/2020/hash/a9df2255ad642b923d95503b9a7958d8-Abstract.html
3578,STEER : Simple Temporal Regularization For Neural ODE,https://proceedings.neurips.cc/paper/2020/hash/a9e18cb5dd9d3ab420946fa19ebbbf52-Abstract.html
3579,A Variational Approach for Learning from Positive and Unlabeled Data,https://proceedings.neurips.cc/paper/2020/hash/aa0d2a804a3510442f2fd40f2100b054-Abstract.html
3580,Efficient Clustering Based On A Unified View Of $K$-means And Ratio-cut,https://proceedings.neurips.cc/paper/2020/hash/aa108f56a10e75c1f20f27723ecac85f-Abstract.html
3581,Recurrent Switching Dynamical Systems Models for Multiple Interacting Neural Populations,https://proceedings.neurips.cc/paper/2020/hash/aa1f5f73327ba40d47ebce155e785aaf-Abstract.html
3582,Coresets via Bilevel Optimization for Continual Learning and Streaming,https://proceedings.neurips.cc/paper/2020/hash/aa2a77371374094fe9e0bc1de3f94ed9-Abstract.html
3583,Generalized Independent Noise Condition for Estimating Latent Variable Causal Graphs,https://proceedings.neurips.cc/paper/2020/hash/aa475604668730af60a0a87cc92604da-Abstract.html
3584,Understanding and Exploring the Network with Stochastic Architectures,https://proceedings.neurips.cc/paper/2020/hash/aa85e45da94cb0d78853c50ba636a15a-Abstract.html
3585,All-or-nothing statistical and computational phase transitions in sparse spiked matrix estimation,https://proceedings.neurips.cc/paper/2020/hash/aaa5ebec57257fa776a1990c2bd025c1-Abstract.html
3586,Deep Evidential Regression,https://proceedings.neurips.cc/paper/2020/hash/aab085461de182608ee9f607f3f7d18f-Abstract.html
3587,Analytical Probability Distributions and Exact Expectation-Maximization for Deep Generative Networks,https://proceedings.neurips.cc/paper/2020/hash/aaf2979785deb27864047e0ea40ef1b7-Abstract.html
3588,Bayesian Pseudocoresets,https://proceedings.neurips.cc/paper/2020/hash/ab452534c5ce28c4fbb0e102d4a4fb2e-Abstract.html
3589,"See, Hear, Explore: Curiosity via Audio-Visual Association",https://proceedings.neurips.cc/paper/2020/hash/ab6b331e94c28169d15cca0cb3bbc73e-Abstract.html
3590,Adversarial Training is a Form of Data-dependent Operator Norm Regularization,https://proceedings.neurips.cc/paper/2020/hash/ab7314887865c4265e896c6e209d1cd6-Abstract.html
3591,A Biologically Plausible Neural Network for Slow Feature Analysis,https://proceedings.neurips.cc/paper/2020/hash/ab73f542b6d60c4de151800b8abc0a6c-Abstract.html
3592,Learning Feature Sparse Principal Subspace,https://proceedings.neurips.cc/paper/2020/hash/ab7a710458b8378b523e39143a6764d6-Abstract.html
3593,Online Adaptation for Consistent Mesh Reconstruction in the Wild,https://proceedings.neurips.cc/paper/2020/hash/aba3b6fd5d186d28e06ff97135cade7f-Abstract.html
3594,Online learning with dynamics: A minimax perspective,https://proceedings.neurips.cc/paper/2020/hash/abb451a12cf1a9d93292e81f0d4fdd7a-Abstract.html
3595,Learning to Select Best Forecast Tasks for Clinical Outcome Prediction,https://proceedings.neurips.cc/paper/2020/hash/abc99d6b9938aa86d1f30f8ee0fd169f-Abstract.html
3596,Stochastic Optimization with Heavy-Tailed Noise via Accelerated Gradient Clipping,https://proceedings.neurips.cc/paper/2020/hash/abd1c782880cc59759f4112fda0b8f98-Abstract.html
3597,Adaptive Experimental Design with Temporal Interference: A Maximum Likelihood Approach,https://proceedings.neurips.cc/paper/2020/hash/abd987257ff0eddc2bc6602538cb3c43-Abstract.html
3598,From Trees to Continuous Embeddings and Back: Hyperbolic Hierarchical Clustering,https://proceedings.neurips.cc/paper/2020/hash/ac10ec1ace51b2d973cd87973a98d3ab-Abstract.html
3599,The Autoencoding Variational Autoencoder,https://proceedings.neurips.cc/paper/2020/hash/ac10ff1941c540cd87c107330996f4f6-Abstract.html
3600,A Fair Classifier Using Kernel Density Estimation,https://proceedings.neurips.cc/paper/2020/hash/ac3870fcad1cfc367825cda0101eee62-Abstract.html
3601,A Randomized Algorithm to Reduce the Support of Discrete Measures,https://proceedings.neurips.cc/paper/2020/hash/ac4395adcb3da3b2af3d3972d7a10221-Abstract.html
3602,Distributionally Robust Federated Averaging,https://proceedings.neurips.cc/paper/2020/hash/ac450d10e166657ec8f93a1b65ca1b14-Abstract.html
3603,Sharp uniform convergence bounds through empirical centralization,https://proceedings.neurips.cc/paper/2020/hash/ac457ba972fb63b7994befc83f774746-Abstract.html
3604,COBE: Contextualized Object Embeddings from Narrated Instructional Video,https://proceedings.neurips.cc/paper/2020/hash/acaa23f71f963e96c8847585e71352d6-Abstract.html
3605,Knowledge Transfer in Multi-Task Deep Reinforcement Learning for Continuous Control,https://proceedings.neurips.cc/paper/2020/hash/acab0116c354964a558e65bdd07ff047-Abstract.html
3606,Finite Versus Infinite Neural Networks: an Empirical Study,https://proceedings.neurips.cc/paper/2020/hash/ad086f59924fffe0773f8d0ca22ea712-Abstract.html
3607,Supermasks in Superposition,https://proceedings.neurips.cc/paper/2020/hash/ad1f8bb9b51f023cdc80cf94bb615aa9-Abstract.html
3608,Nonasymptotic Guarantees for Spiked Matrix Recovery with Generative Priors,https://proceedings.neurips.cc/paper/2020/hash/ad62cfd33e3870262d6bf5331c1f13b0-Abstract.html
3609,Almost Optimal Model-Free Reinforcement Learningvia Reference-Advantage Decomposition,https://proceedings.neurips.cc/paper/2020/hash/ad71c82b22f4f65b9398f76d8be4c615-Abstract.html
3610,Learning to Incentivize Other Learning Agents,https://proceedings.neurips.cc/paper/2020/hash/ad7ed5d47b9baceb12045a929e7e2f66-Abstract.html
3611,Displacement-Invariant Matching Cost Learning for Accurate Optical Flow Estimation,https://proceedings.neurips.cc/paper/2020/hash/add5aebfcb33a2206b6497d53bc4f309-Abstract.html
3612,Distributionally Robust Local Non-parametric Conditional Estimation,https://proceedings.neurips.cc/paper/2020/hash/adf854f418fc96fb01ad92a2ed2fc35c-Abstract.html
